web_scraper_order,web_scraper_start_url,article_type,price,address,image_link
1764951608-7411,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,12 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157431_uploaded_image1_1680336154.jpg
1764951608-7412,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,4 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157422_uploaded_image1_1680335831.jpg
1764951608-7413,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,4 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157415_uploaded_image1_1680335372.jpg
1764951608-7414,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,12 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157409_uploaded_image1_1680334965.jpg
1764951608-7415,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,12 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157408_uploaded_image1_1680334872.jpg
1764951608-7416,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,12 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157406_uploaded_image1_1680334731.jpg
1764951608-7417,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtement homme,10 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153040_uploaded_image1_1680041370.jpg
1764951608-7418,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153037_uploaded_image1_1680041274.jpg
1764951608-7419,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153019_uploaded_image1_1680040537.jpg
1764951608-7420,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Tunique homme,30 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4178795_uploaded_image1_1681637574.jpg
1764951608-7421,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble jogging,30 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4190536_uploaded_image1_1682472247.jpg
1764951608-7422,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon Kaki homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149225_uploaded_image1_1679786552.jpg
1764951608-7423,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149228_uploaded_image1_1679786644.jpg
1764951608-7424,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Djellaba homme,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149223_uploaded_image1_1679786464.jpg
1764951608-7425,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Polo Lacoste homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149221_uploaded_image1_1679786338.jpg
1764951608-7426,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Polo Lacoste homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149210_uploaded_image1_1679785775.jpg
1764951608-7427,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149176_uploaded_image1_1679784694.jpg
1764951608-7428,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Djellaba homme,10 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149167_uploaded_image1_1679784476.jpg
1764951608-7429,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pull homme,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4149171_uploaded_image1_1679784536.jpg
1764951608-7430,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Boubou homme,Prix sur demande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4185104_uploaded_image2_1682031100.jpeg
1764951608-7431,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Boubou homme,8 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_4183868_uploaded_image1_1681948566.jpg
1764951608-7432,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Gilet homme,2 500CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4183360_uploaded_image1_1681919121.jpg
1764951608-7433,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble djellaba,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4145942_uploaded_image1_1679576264.jpg
1764951608-7434,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble djellaba,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4145943_uploaded_image1_1679576292.jpg
1764951608-7435,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Djellaba avec capuche,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4145941_uploaded_image1_1679576210.jpg
1764951608-7436,https://sn.coinafrique.com/categorie/vetements-homme?page=31,T-shirt homme,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4182498_uploaded_image1_1681880061.jpg
1764951608-7437,https://sn.coinafrique.com/categorie/vetements-homme?page=31,T-shirt homme,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4182496_uploaded_image1_1681879583.jpg
1764951608-7438,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon jeans Levis,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4182441_uploaded_image1_1681867907.jpg
1764951608-7439,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Jogging  homme,4 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4182399_uploaded_image1_1681863152.jpg
1764951608-7440,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4144360_uploaded_image1_1679487669.jpg
1764951608-7441,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4144357_uploaded_image1_1679487635.jpg
1764951608-7442,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4139953_uploaded_image1_1679183423.jpg
1764951608-7443,https://sn.coinafrique.com/categorie/vetements-homme?page=31,T-shirt Lacoste homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4139952_uploaded_image1_1679183345.jpg
1764951608-7444,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon Kaki homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4139954_uploaded_image1_1679183502.jpg
1764951608-7445,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4139948_uploaded_image1_1679183214.jpg
1764951608-7446,https://sn.coinafrique.com/categorie/vetements-homme?page=31,T-shirt Lacoste homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4139951_uploaded_image1_1679183275.jpg
1764951608-7447,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4139947_uploaded_image1_1679183151.jpg
1764951608-7448,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Jallabé marocain + pantalon homme,Prix sur demande,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4180390_uploaded_image1_1681743579.jpg
1764951608-7449,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Coffret homme,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4142071_uploaded_image1_1679347035.jpg
1764951608-7450,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Coffret homme,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4142072_uploaded_image1_1679347079.jpg
1764951608-7451,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4138861_uploaded_image1_1679090857.jpg
1764951608-7452,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Chemise homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4138862_uploaded_image1_1679091011.jpg
1764951608-7453,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon Kaki,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4138860_uploaded_image1_1679090712.jpg
1764951608-7454,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4138849_uploaded_image1_1679090398.jpg
1764951608-7455,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4138839_uploaded_image1_1679089906.jpg
1764951608-7456,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4138841_uploaded_image1_1679090012.jpg
1764951608-7457,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Djellaba homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4142746_uploaded_image1_1679398555.jpg
1764951608-7458,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Coffret jallabas + parfum  - 6 pièces,16 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4142740_uploaded_image1_1679398404.jpg
1764951608-7459,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements mixtes,3 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4176178_uploaded_image1_1681450887.jpg
1764951608-7460,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtement homme,9 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4136184_uploaded_image1_1678917836.jpg
1764951608-7461,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble mixte,22 000CFA,"Kébémer, Sénégal",https://images.coinafrique.com/thumb_4175913_uploaded_image1_1681425234.jpg
1764951608-7462,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,25 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4175693_uploaded_image1_1681412262.jpg
1764951608-7463,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4133102_uploaded_image1_1678749148.jpg
1764951608-7464,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Pantalon Kaki homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4133108_uploaded_image1_1678749322.jpg
1764951608-7465,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Lacoste homme,4 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4133387_uploaded_image1_1678786282.jpg
1764951608-7466,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtement homme,5 000CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_4136301_uploaded_image1_1678924944.jpg
1764951608-7467,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtement homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4133097_uploaded_image1_1678748843.jpg
1764951608-7468,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Chemise homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4133092_uploaded_image1_1678748690.jpg
1764951608-7469,https://sn.coinafrique.com/categorie/vetements-homme?page=31,T-shirt,6 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4172487_uploaded_image1_1681225747.jpg
1764951608-7470,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Polo homme,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4172485_uploaded_image1_1681225664.jpg
1764951608-7471,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble homme,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4172484_uploaded_image1_1681225572.jpg
1764951608-7472,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Polo homme,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4172480_uploaded_image1_1681225413.jpg
1764951608-7473,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,8 000CFA,"Diamalaye 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4172225_uploaded_image1_1681215242.jpg
1764951608-7474,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Ensemble Lacoste + Kaki,12 000CFA,"Diamalaye 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4172218_uploaded_image1_1681215043.jpg
1764951608-7475,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtement homme,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4134634_uploaded_image1_1678832621.jpg
1764951608-7476,https://sn.coinafrique.com/categorie/vetements-homme?page=31,Vêtements homme,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4134637_uploaded_image1_1678832722.jpg
1764951641-7477,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Pantalon Jeans coupe Kaki,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4189490_uploaded_image1_1682421921.jpg
1764951641-7478,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Ensemble homme,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4223358_uploaded_image1_1684578083.jpg
1764951641-7479,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Pantalon Jeans homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4185089_uploaded_image1_1682029357.jpg
1764951641-7480,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Pantalon Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4184913_uploaded_image1_1682014961.jpg
1764951641-7481,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4184907_uploaded_image1_1682014675.jpg
1764951641-7482,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Ensemble homme,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4184908_uploaded_image1_1682014803.jpg
1764951641-7483,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4184904_uploaded_image1_1682014532.jpg
1764951641-7484,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Pantalon Jeans homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4184905_uploaded_image1_1682014610.jpg
1764951641-7485,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Vêtements homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4184854_uploaded_image1_1682009698.jpg
1764951641-7486,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Vêtements homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4184853_uploaded_image1_1682009639.jpg
1764951641-7487,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Vêtements homme,45 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4220067_uploaded_image1_1684344710.jpg
1764951641-7488,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Vêtements homme,25 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4220063_uploaded_image3_1684344539.jpeg
1764951641-7489,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Jogging homme,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4181552_uploaded_image1_1681817941.jpg
1764951641-7490,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4181556_uploaded_image1_1681818007.jpg
1764951641-7491,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Ensemble homme,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4181571_uploaded_image1_1681818225.jpg
1764951641-7492,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Pantalons Kaki,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4181572_uploaded_image1_1681818298.jpg
1764951641-7493,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Costume homme + chemise,60 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4217345_uploaded_image1_1684182550.jpg
1764951641-7494,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Boubou homme,40 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4216529_uploaded_image1_1684147565.jpg
1764951641-7495,https://sn.coinafrique.com/categorie/vetements-homme?page=30,Lacoste homme,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4178578_uploaded_image1_1681600776.jpg
